1712807138540391027, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138574583499, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138606376398, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138645197117, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138674399651, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138709931192, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138741008784, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138774882781, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138808714285, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138840551329, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138874318709, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138908473604, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138940593191, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807138974329571, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139008361860, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139040328419, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139074407631, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139108264308, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139140517361, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139174372591, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139208403913, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139240425879, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139274376065, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139308406914, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139342452977, -0.16032027761653764, -0.06159954008697172, -1.8864141022281744, -4.708922662116253, -1.8092999500991265, -55.40770168427916, -69.1706266306006, -26.577291727026726, -813.8985752508745, 
1712807139374438100, -0.16304914147594426, -0.03933634323401832, -1.9135401681036492, -0.08531665985485275, 0.6960484989522597, -0.8480838380854385, 70.0215501545194, 37.941896864481365, 826.270451150063, 
1712807139408449345, -0.15732330812969011, -0.012568846094392933, -1.90410543833629, 0.1683511834469497, 0.7870190326647963, 0.27740030590938825, 3.843663689216995, 1.378417274607242, 17.053728532376613, 
1712807139442611812, -0.15910644641432706, 0.028668057573943848, -1.8687356303513984, -0.052195828967414516, 1.207082136905885, 1.0353411533450334, -3.2350741355313644, 6.161658092507692, 11.117787563564752, 
1712807139474507198, -0.16009109180882, 0.07579299443507573, -1.914219921884197, -0.030871091965870692, 1.4774844506077425, -1.4260461225582488, 0.32281910527040325, 4.093416625300514, -37.261085005340426, 
1712807139508458625, -0.1565030932876003, 0.12699037359398552, -1.9097056277961761, 0.1056803450770925, 1.5079595670282073, 0.1329633092600483, 2.0737744291885956, 0.4628183967000021, 23.67630809737591, 
1712807139542433373, 0, 0, 0, 4.606453395551315, -3.737787064498183, 56.209559752913435, 66.2597746814718, -77.22717540810137, 825.5521004039074, 
1712807139574470603, 0, 0, 0, 0.0, 0.0, 0.0, -69.78208402649766, 56.62286114950507, -851.5054609167057, 
1712807139608378959, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139642376677, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139674314297, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139708412017, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139742669315, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139774707462, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139808735211, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139842413004, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139874712252, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139908423449, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139942550718, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807139976550295, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140008425483, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140042385573, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140076579491, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140108308385, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140142769654, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140176852216, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140208634878, -0.15880628810539293, 0.19840965128790594, -1.8772200155720582, -4.9966326956940526, 6.242700856457711, -59.06427899500861, -75.86146971418563, 94.77992295991753, -896.7445247739324, 
1712807140244534328, -0.16507951005908697, 0.1602244524757907, -1.886422016730458, -0.17474423573882153, -1.063670858804668, -0.2563270790610929, 71.24317367571554, -107.95129613068781, 868.884704956422, 
1712807140276596585, -0.1736005115866479, 0.13074003887089522, -1.8755483634527648, -0.2657642450923196, -0.9195988169172084, 0.33914185385305795, -1.3392837433217808, 2.119900282779236, 8.761830142291025, 
1712807140308619212, -0.1779893573181721, 0.10423170273457831, -1.8555154979131565, -0.1370545187165368, -0.8278001719320813, 0.6255847010805284, 2.008425674544138, 1.432453946317934, 4.469741214284955, 
1712807140342475044, -0.179917747977676, 0.08630457538138789, -1.8755947688268038, -0.056958891440149095, -0.5295137143045376, -0.5930815970981677, 1.2158090594740185, 4.527829918236911, -18.49870681065409, 
1712807140376598935, 0, 0, 0, 5.272486305201127, -2.5291539989208114, 54.964270306302524, 78.39757153234173, -29.415246140621576, 817.2635817212832, 
1712807140408607797, 0, 0, 0, 0.0, 0.0, 0.0, -79.7257949506673, 38.24359162729565, -831.1202515083944, 
1712807140442690430, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140476388024, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140508371742, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140542307231, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140576366219, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140610764594, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140645423294, -0.47046006916662986, 0.36809044185486434, -3.803429628564667, -13.57408296233355, 10.620434172512654, -109.73953519793491, -196.56324804277548, 153.79212300133844, -1589.1135730543888, 
1712807140676946814, -0.35917403407570164, 0.3371930985184714, -2.9437903832844508, 3.5302540798403292, -0.980136207390321, 27.26977334003995, 258.44308399104597, -175.28227943854068, 2070.1830270724504, 
1712807140710540742, 0, 0, 0, 10.691635526387437, -10.037322772093558, 87.62864477427144, 109.97638369591982, -139.09001109354344, 926.9231717163038, 
1712807140742378289, 0, 0, 0, 0.0, 0.0, 0.0, -163.40202519334062, 153.40205569404569, -1339.2429984846196, 
1712807140776591099, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140811552363, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140842399123, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140876757662, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140910750199, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807140942368191, -0.30365376901008934, 0.3731396335646701, -2.6792257719520225, -9.603828383854653, 11.801496868133501, -84.73737901989547, -146.37632907752737, 179.87199688838817, -1291.5210456525274, 
1712807140976582397, 0, 0, 0, 8.875078644528221, -10.90598547178532, 78.3074075123071, 280.69709944035094, -344.92973088820185, 2476.6723804695475, 
1712807141011536510, 0, 0, 0, 0.0, 0.0, 0.0, -128.31132479203694, 157.67313170911845, -1132.1282437456243, 
1712807141042514500, -0.17959424691078266, 0.18275260253024259, -1.8559579542527898, -5.7974790136733425, 5.899433840938117, -59.91214905333722, -87.93104951730939, 89.47741043446038, -908.6946468753956, 
1712807141076577075, -0.17044413864870891, 0.16564635992865848, -1.8755483634527648, 0.26862644007605835, -0.5022005118985899, -0.5751300129240086, 93.26649382196173, -98.42525741953052, 912.3078657206192, 
1712807141110963581, -0.16222915241308716, 0.14683253797707613, -1.9044553167813798, 0.2389014526693044, -0.5471280493453551, -0.840648169622556, -0.43426422929993674, -0.6563643629746488, -3.879060943105246, 
1712807141142418194, -0.15535345169466133, 0.13407488076925106, -1.9233631703983407, 0.2185911719348075, -0.40558938709006115, -0.6011154426525896, -0.3084741122716474, 2.149700132758891, 3.6380415553078054, 
1712807141176501016, 0, 0, 0, 4.558115865366469, -3.9337963496464887, 56.43203988209488, 66.21444207317026, -53.8349870201119, 870.2378316262677, 
1712807141210704696, 0, 0, 0, 0.0, 0.0, 0.0, -66.74988075046616, 57.60723180177671, -826.4010928850166, 
1712807141245253986, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141278024145, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141310503229, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141344867870, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141376550408, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141411155831, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141444781981, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141476716933, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141511360741, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141545118394, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141576752734, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141611049695, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141644489292, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141676723891, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141710883269, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141744913831, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141776437048, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141811411267, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141845006781, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141879380342, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141910539792, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141944791744, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807141978523170, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142010499708, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142044814045, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142078456033, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142111541351, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142144663783, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142178618891, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142211477358, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142244604889, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142278636016, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142310843519, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142344826067, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142378753817, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142411099751, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142445317491, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142478758977, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142512544793, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1712807142544649208, 0.2909197951056641, 0.2837552914765277, -3.515948165079392, 9.061675632640064, 8.838513066708355, -109.51603276619095, 137.52684571162095, 134.13996176016374, -1662.0981760739458, 
1712807142578517120, 0.23762326545114065, 0.15743322414696784, -2.3146981557662665, -1.573658560779403, -3.7298451504645427, 35.46867634807617, -161.20902016112709, -190.50954830156132, 2197.659468859831, 
1712807142612430011, 0, 0, 0, -7.006871382659197, -4.642282610083813, 68.25422685922784, -80.15857855622917, -13.461591176771245, 483.6996473935499, 
1712807142648294015, 0.33972563046330523, 0.14033007096588082, -2.4370426584821008, 9.472607421728629, 3.912838928020441, -67.9523306567248, 236.17386248539466, 122.6067961049894, -1952.0295008247733, 
1712807142682103493, 0.37620972584766843, 0.1463015697542989, -2.456586046744844, 1.0791085086957923, 0.1766220344608122, -0.5780446614036271, -120.46906042434964, -53.624661583005555, 967.0004148109201, 
1712807142712847906, 0.39480012913678103, 0.1721447921542069, -2.469412470888071, 0.6046758248112463, 0.8405827231083577, -0.41719528498484476, -7.3494049163441755, 10.285370538664285, 2.4917069122724502, 
1712807142744367063, 0.3987606677246874, 0.19710338459739407, -2.4682464323295954, 0.12565496557875414, 0.7918546946920941, 0.03699459850641069, -7.693437097045546, -0.7826089704824757, 7.294632856600664, 
1712807142778450656, 0.3903531866029031, 0.22831426450699077, -2.4631935985762032, -0.2466723834480801, 0.9157156614796069, 0.14824827163592058, -5.675483863509292, 1.8880453454697064, 1.6958690470980242, 
1712807142812297338, 0.40583749354412996, 0.26969816776543565, -2.698282335443373, 0.45748374807394343, 1.2226871531586132, -6.9456952048407485, 10.365866051948466, 4.518920196907877, -104.42977709830659, 
