1712956496788313984, 324, 243, 33.30141830444336, 2047, 2047,2047,2047,2047,618,617,617,617,616,615,2047,2047,2047,2047,2047,617,617,617,616,615,2047,2047,2047,2047,2047,617,617,617,616,615,2047,2047,2047,2047,2047,619,618,618,617,616,2047,2047,2047,2047,2047,2047,619,618,617,616,2047,2047,2047,2047,2047,2047,619,619,618,617,2047,2047,2047,2047,2047,2047,2047,620,618,617,2047,2047,2047,2047,2047,2047,2047,2047,618,617,2047,2047,2047,2047,2047,2047,2047,2047,2047,617,2047,2047,2047,2047,2047,2047,2047,2047,2047,618, 0.0171108, -0.0128331, -0.6749789610195124, 
1712956496818635765, 324, 243, 33.13112258911133, 2047, 2047,2047,2047,619,618,618,617,617,616,615,2047,2047,2047,2047,619,618,618,617,616,615,2047,2047,2047,2047,2047,618,618,617,616,616,2047,2047,2047,2047,2047,619,618,618,617,616,2047,2047,2047,2047,2047,2047,619,618,617,617,2047,2047,2047,2047,2047,2047,620,619,618,617,2047,2047,2047,2047,2047,2047,2047,619,618,617,2047,2047,2047,2047,2047,2047,2047,2047,619,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0171108, -0.0128331, -0.6755383002490869, 
1712956496848835823, 324, 243, 33.34130096435547, 2047, 2047,2047,2047,2047,618,617,617,617,615,615,2047,2047,2047,2047,2047,618,617,617,616,615,2047,2047,2047,2047,2047,618,617,617,616,615,2047,2047,2047,2047,2047,2047,618,618,617,616,2047,2047,2047,2047,2047,2047,620,619,617,617,2047,2047,2047,2047,2047,2047,620,620,618,617,2047,2047,2047,2047,2047,2047,2047,620,619,618,2047,2047,2047,2047,2047,2047,2047,620,619,618,2047,2047,2047,2047,2047,2047,2047,2047,619,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618, 0.0171108, -0.0128331, -0.6742505199857424, 
1712956496884492790, 323, 243, 33.51507568359375, 2047, 2047,2047,2047,2047,618,618,617,617,617,615,2047,2047,2047,2047,2047,619,618,617,617,615,2047,2047,2047,2047,2047,618,618,617,617,615,2047,2047,2047,2047,2047,619,619,618,618,616,2047,2047,2047,2047,2047,2047,2047,618,618,616,2047,2047,2047,2047,2047,2047,2047,2047,619,617,2047,2047,2047,2047,2047,2047,2047,2047,619,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0128331, -0.0128331, -0.67449936869968, 
1712956496917298177, 324, 243, 33.30356979370117, 2047, 2047,2047,2047,2047,617,617,616,617,615,614,2047,2047,2047,2047,616,616,617,617,615,615,2047,2047,2047,2047,617,617,617,617,616,616,2047,2047,2047,2047,2047,617,618,618,617,616,2047,2047,2047,2047,2047,2047,2047,618,617,617,2047,2047,2047,2047,2047,2047,2047,620,618,617,2047,2047,2047,2047,2047,2047,2047,621,618,618,2047,2047,2047,2047,2047,2047,2047,2047,619,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0171108, -0.0128331, -0.6744390392977802, 
1712956496951735588, 324, 243, 33.131492614746094, 2047, 2047,2047,2047,2047,618,617,617,617,615,615,2047,2047,2047,2047,618,617,617,617,615,615,2047,2047,2047,2047,2047,617,617,616,615,615,2047,2047,2047,2047,2047,2047,618,618,616,615,2047,2047,2047,2047,2047,2047,2047,618,616,615,2047,2047,2047,2047,2047,2047,620,620,617,617,2047,2047,2047,2047,2047,2047,2047,620,618,617,2047,2047,2047,2047,2047,2047,2047,2047,619,617,2047,2047,2047,2047,2047,2047,2047,2047,2047,617,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0171108, -0.0128331, -0.6752180010129774, 
1712956496984222211, 324, 243, 33.1522216796875, 2047, 2047,2047,2047,617,618,618,617,617,615,615,2047,2047,2047,618,618,618,617,617,616,615,2047,2047,2047,2047,618,618,617,617,616,616,2047,2047,2047,2047,620,619,618,618,617,616,2047,2047,2047,2047,2047,620,619,618,617,617,2047,2047,2047,2047,2047,2047,620,619,618,617,2047,2047,2047,2047,2047,2047,2047,619,618,617,2047,2047,2047,2047,2047,2047,2047,2047,618,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0171108, -0.0128331, -0.6753911347703617, 
1712956497020206304, 323, 243, 33.74043273925781, 2047, 2047,2047,2047,2047,2047,618,618,617,617,616,2047,2047,2047,2047,2047,618,618,617,617,616,2047,2047,2047,2047,2047,618,618,617,617,616,2047,2047,2047,2047,2047,2047,619,618,618,617,2047,2047,2047,2047,2047,2047,2047,619,618,617,2047,2047,2047,2047,2047,2047,2047,620,619,617,2047,2047,2047,2047,2047,2047,2047,2047,620,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0128331, -0.0128331, -0.6746941507472068, 
1712956497051385509, 323, 243, 33.59303283691406, 2047, 2047,2047,2047,2047,2047,618,618,617,617,615,2047,2047,2047,2047,2047,2047,618,617,617,616,2047,2047,2047,2047,2047,2047,618,617,617,616,2047,2047,2047,2047,2047,2047,619,618,618,617,2047,2047,2047,2047,2047,2047,2047,620,619,617,2047,2047,2047,2047,2047,2047,2047,621,620,618,2047,2047,2047,2047,2047,2047,2047,621,621,619,2047,2047,2047,2047,2047,2047,2047,622,621,619,2047,2047,2047,2047,2047,2047,2047,2047,2047,619,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0128331, -0.0128331, -0.6747850627820852, 
1712956497082804286, 324, 243, 33.12678909301758, 621, 2047,2047,2047,617,618,618,617,617,615,615,2047,2047,2047,2047,618,618,617,617,616,615,2047,2047,2047,2047,2047,618,617,617,616,615,2047,2047,2047,2047,2047,619,618,618,617,616,2047,2047,2047,2047,2047,2047,619,618,617,616,2047,2047,2047,2047,2047,621,620,619,618,617,2047,2047,2047,2047,2047,2047,621,619,618,617,2047,2047,2047,2047,2047,2047,2047,621,619,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,618,2047,2047,2047,2047,2047,2047,2047,2047,2047,2047, 0.0051324, -0.0038493, -0.6753386396156352, 
