1712955724579843376, 522, 259, 23.656003952026367, 934, 934,935,935,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,933,933,933,934,934,934,934,934,934,933,933,933,933,934,934,933,933,934,934,933,933,933,933,934,934,934,934,934,934,933,934,933,933,934,933,933,933,933,934,933,933,933,933, 0.39196079999999994, -0.03686759999999999, -1.8163257427699007, 
1712955724612511381, 522, 258, 23.75523567199707, 934, 934,935,935,935,935,934,934,934,933,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,934,933,933,934,934,933,933,933,933,933,933,933,933,934,933,933,933,933,933,933,933,933,933,934,933,933,933,933,933,933,933,933,933, 0.39196079999999994, -0.0349272, -1.8326051597349, 
1712955724644123661, 522, 259, 23.774072647094727, 934, 935,935,935,935,935,935,935,935,935,934,934,935,934,935,935,934,934,934,934,934,934,934,934,934,935,934,934,934,934,934,934,934,934,935,935,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,933,934,934,934,934,934,933,934,934,934,933,934,934,934,933,933,933,933,934,934,933,934,934,934,933,933,933,933, 0.39196079999999994, -0.03686759999999999, -1.8078779648193326, 
1712955724678550069, 522, 258, 23.627347946166992, 934, 934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,934,933,933,934,934,934,934,934,934,934,934,933,933, 0.39196079999999994, -0.0349272, -1.8592056939606596, 
1712955724711878830, 522, 258, 23.64856719970703, 934, 934,935,935,935,935,934,934,934,934,2047,935,935,935,935,934,934,934,934,934,934,934,935,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,934,933,934,934,934,934,934,934,934,933,934,933,933,934,934,934,934,934,934,933,934,933,933, 0.39196079999999994, -0.0349272, -1.8455065817517549, 
1712955724744088077, 522, 259, 23.964445114135742, 934, 934,935,934,934,934,934,934,934,934,933,934,935,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,933,934,934,934,933,934,933,933,933,933,933,933,934,934,933,934,933,934,934,934,933,934,934,934,933,933,933,933,934,934,933,934,934,934,933,933,933,933, 0.39196079999999994, -0.03686759999999999, -1.797754924384102, 
1712955724778813400, 522, 258, 23.62746238708496, 934, 934,935,935,935,935,934,934,934,933,933,934,935,935,935,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,933,933,933,934,934,934,934,934,934,933,933,933,933,934,934,934,934,934,934,933,934,933,933,934,934,934,934,934,934,934,934,933,933, 0.39196079999999994, -0.0349272, -1.8744659124834535, 
1712955724811972243, 523, 258, 23.85382080078125, 934, 935,935,935,935,934,934,935,2047,2047,2047,935,934,934,934,934,934,934,934,2047,2047,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,933,934,934,934,933,934,933,934,933, 0.39390119999999995, -0.0349272, -1.978149477847811, 
1712955724844158964, 522, 259, 23.90278434753418, 934, 934,935,935,935,935,934,934,934,934,2047,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,933,933,933,934,934,934,934,934,934,933,933,933,933,934,934,933,933,933,934,933,933,933,933,934,934,933,933,934,934,933,933,933,933,934,934,934,934,934,934,933,934,933,933, 0.39196079999999994, -0.03686759999999999, -1.778371588643896, 
1712955724878478843, 522, 258, 23.591676712036133, 934, 934,935,935,935,935,934,934,934,934,2047,934,934,935,935,934,934,934,934,934,934,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,934,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,934,934,933,933,934,934,934,934,934,934,933,933,933,933,934,934,933,934,934,934,933,933,933,933,934,934,933,934,934,934,933,933,933,933,934,934,933,933,934,934,933,933,933,933, 0.39196079999999994, -0.0349272, -1.9076281130984125, 
